run_id,commit_sha,status,variation_label,job_name,step_name,step_number,step_conclusion,step_duration,timestamp
27112605638,e97af59870da3f408e544d9d121f7ba80e418e80,success,12-artefato-grande,test_parallel,Set up job,1,success,0.0,2026-06-08T02:27:38Z
27112605638,e97af59870da3f408e544d9d121f7ba80e418e80,success,12-artefato-grande,test_parallel,Run actions/checkout@v4,2,success,1.0,2026-06-08T02:27:38Z
27112605638,e97af59870da3f408e544d9d121f7ba80e418e80,success,12-artefato-grande,test_parallel,Run actions/setup-python@v5,3,success,3.0,2026-06-08T02:27:38Z
27112605638,e97af59870da3f408e544d9d121f7ba80e418e80,success,12-artefato-grande,test_parallel,Instalar e testar,5,success,7.0,2026-06-08T02:27:38Z
27112605638,e97af59870da3f408e544d9d121f7ba80e418e80,success,12-artefato-grande,test_parallel,Run actions/upload-artifact@v4,6,success,1.0,2026-06-08T02:27:38Z
27112605638,e97af59870da3f408e544d9d121f7ba80e418e80,success,12-artefato-grande,test_parallel,Post Run actions/setup-python@v5,11,success,0.0,2026-06-08T02:27:38Z
27112605638,e97af59870da3f408e544d9d121f7ba80e418e80,success,12-artefato-grande,test_parallel,Post Run actions/checkout@v4,12,success,0.0,2026-06-08T02:27:38Z
27112605638,e97af59870da3f408e544d9d121f7ba80e418e80,success,12-artefato-grande,test_parallel,Complete job,13,success,0.0,2026-06-08T02:27:38Z
27112605638,e97af59870da3f408e544d9d121f7ba80e418e80,success,12-artefato-grande,report,Set up job,1,success,0.0,2026-06-08T02:27:38Z
27112605638,e97af59870da3f408e544d9d121f7ba80e418e80,success,12-artefato-grande,report,Status consolidado,2,success,0.0,2026-06-08T02:27:38Z
27112605638,e97af59870da3f408e544d9d121f7ba80e418e80,success,12-artefato-grande,report,Complete job,3,success,0.0,2026-06-08T02:27:38Z
27112496923,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-sequential,setup,Set up job,1,success,1.0,2026-06-08T02:23:30Z
27112496923,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-sequential,setup,Run actions/checkout@v4,2,success,0.0,2026-06-08T02:23:30Z
27112496923,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-sequential,setup,Run actions/setup-python@v5,3,success,1.0,2026-06-08T02:23:30Z
27112496923,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-sequential,setup,Resolver modo do experimento,4,success,0.0,2026-06-08T02:23:30Z
27112496923,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-sequential,setup,Post Run actions/setup-python@v5,7,success,0.0,2026-06-08T02:23:30Z
27112496923,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-sequential,setup,Post Run actions/checkout@v4,8,success,0.0,2026-06-08T02:23:30Z
27112496923,c3a3af5b23f4d4798647a8e840d116d570ee4e49,success,dispatch-sequential,setup,Complete job,9,success,0.0,2026-06-08T02:23:30Z
